Aug23_Fruition_1,Aug23_Fruition_2,Aug23_Fruition_3,Aug23_Fruition_4,Aug23_Fruition_5,Aug23_Fruition_6,Aug23_Fruition_7,Aug23_Fruition_8,Aug23_Fruition_9,Aug23_Fruition_10,Aug23_Fruition_11,Aug23_Fruition_12,Aug23_Fruition_13,Sept1_Fruition_1,Sept1_Fruition_2,Sept1_Fruition_3,Sept1_Fruition_4,Sept1_Fruition_5,Sept1_Fruition_6,Sept1_Fruition_7,Sept1_Fruition_8,Sept1_Fruition_9,Sept1_Fruition_10,Aug30_Fruition_1,Aug30_Fruition_2,Aug30_Fruition_3,Aug30_Fruition_4,Aug30_Fruition_5,Aug30_Fruition_6,Aug30_Fruition_7,Aug30_Fruition_8,Aug30_Fruition_9,Aug30_Fruition_10,Aug30_Fruition_11,Aug30_Fruition_12,Sept5_Fruition_1,Sept5_Fruition_2,Sept5_Fruition_3,Sept5_Fruition_4,Sept5_Fruition_5,Sept5_Fruition_6,Sept5_Fruition_7,Sept5_Fruition_8,Sept5_Fruition_9,Sept2_Fruition_1,Sept2_Fruition_2,Sept2_Fruition_3,Sept2_Fruition_4,Sept2_Fruition_5,Sept2_Fruition_6,Sept2_Fruition_7,Sept2_Fruition_8,Sept2_Fruition_9,Sept2_Fruition_10,Aug28_1_Fruition_1,Aug28_1_Fruition_2,Aug20_Fruition_1,Aug20_Fruition_2,Aug20_Fruition_3,Aug20_Fruition_4,Aug20_Fruition_5,Aug20_Fruition_6,Aug20_Fruition_7,Aug20_Fruition_8,Aug31_Fruition_1,Aug31_Fruition_2,Aug31_Fruition_3,Aug31_Fruition_4,Aug31_Fruition_5,Aug31_Fruition_6,Aug31_Fruition_7,Aug31_Fruition_8,Sept8_Fruition_1,Sept8_Fruition_2,Sept8_Fruition_3,Sept8_Fruition_4,Sept8_Fruition_5,Sept8_Fruition_6,Sept8_Fruition_7,Sept8_Fruition_8,Sept8_Fruition_9,Sept8_Fruition_10,Sept8_Fruition_11,Sept8_Fruition_12,Sept8_Fruition_13,Sept8_Fruition_14,Sept8_Fruition_15,Aug28_2_Fruition_1,Aug28_2_Fruition_2,Aug28_2_Fruition_3,Aug28_2_Fruition_4,Aug28_2_Fruition_5,Aug28_2_Fruition_6,Aug28_2_Fruition_7,Aug22_Fruition_1,Aug22_Fruition_2,Aug22_Fruition_3,Aug22_Fruition_4,Aug22_Fruition_5,Aug22_Fruition_6,Aug22_Fruition_7,Aug22_Fruition_8,Aug22_Fruition_9,Aug22_Fruition_10,Aug22_Fruition_11,Sept9_Fruition_1,Sept9_Fruition_2,Sept9_Fruition_3,Sept9_Fruition_4,Sept9_Fruition_5,Sept9_Fruition_6,Sept9_Fruition_7,Sept6_Fruition_1,Sept6_Fruition_2,Sept6_Fruition_3,Sept6_Fruition_4,Sept6_Fruition_5,Sept6_Fruition_6,Sept6_Fruition_7,Sept6_Fruition_8,Sept6_Fruition_9,Sept6_Fruition_10,Sept6_Fruition_11,Sept6_Fruition_12,Sept6_Fruition_13
45274.0,50173.0,44497.0,12672.0,72879.0,46233.0,37574.0,29140.0,43081.0,15052.0,20479.0,62454.0,43719.0,37262.0,43471.0,45326.0,29367.0,55499.0,29045.0,56345.0,39687.0,31057.0,68742.0,15135.0,28207.0,45582.0,39492.0,46936.0,71175.0,18960.0,61669.0,30262.0,22167.0,39160.0,12703.0,57853.0,51390.0,40367.0,66096.0,11337.0,20353.0,34533.0,55055.0,32017.0,46040.0,45547.0,22914.0,37920.0,29128.0,54195.0,33833.0,27332.0,34920.0,36656.0,18357.0,11835.0,45478.0,33837.0,31308.0,21686.0,36317.0,53254.0,50497.0,39640.0,29854.0,74483.0,33794.0,31858.0,30733.0,17831.0,33518.0,40694.0,53326.0,12589.0,8629.0,8956.0,27532.0,42873.0,24477.0,42645.0,40528.0,48731.0,76721.0,23924.0,11972.0,53893.0,19700.0,39534.0,47745.0,19729.0,64233.0,23949.0,29159.0,36803.0,19482.0,41885.0,22278.0,55327.0,38924.0,46430.0,38118.0,71214.0,55833.0,7139.0,32323.0,72533.0,46616.0,47061.0,74730.0,33571.0,26422.0,29611.0,76196.0,34073.0,44282.0,18624.0,39921.0,42401.0,68662.0,28435.0,33793.0,49030.0,24259.0,32032.0,36466.0
25024.0,51476.0,53243.0,52147.0,55410.0,49187.0,60831.0,20539.0,39832.0,20911.0,18997.0,42360.0,56047.0,33824.0,38548.0,79627.0,34485.0,50427.0,33272.0,33544.0,31237.0,34589.0,25043.0,44407.0,46762.0,24924.0,26404.0,46493.0,24202.0,14833.0,42489.0,37246.0,33902.0,42221.0,16329.0,53739.0,54099.0,43909.0,56387.0,22407.0,37007.0,12786.0,59050.0,44257.0,43231.0,39860.0,22422.0,58857.0,56034.0,58738.0,43160.0,27125.0,16172.0,45069.0,37386.0,6346.0,43255.0,51941.0,55707.0,35975.0,39332.0,74612.0,29850.0,18771.0,20050.0,30343.0,29747.0,65816.0,21050.0,48135.0,63088.0,21204.0,66113.0,17745.0,23142.0,8002.0,38519.0,39695.0,15966.0,31817.0,35596.0,70748.0,50983.0,23900.0,12258.0,30777.0,15785.0,47307.0,40739.0,21750.0,31391.0,34393.0,32504.0,23861.0,46500.0,48905.0,44722.0,19387.0,41702.0,49935.0,78479.0,43216.0,56899.0,12960.0,72905.0,57741.0,34114.0,41169.0,84019.0,28250.0,44705.0,24795.0,70068.0,48646.0,25821.0,11688.0,48865.0,41459.0,25737.0,17828.0,39914.0,31601.0,25254.0,39396.0,47216.0
45574.0,49181.0,28108.0,26503.0,36800.0,67034.0,41085.0,43660.0,31301.0,25446.0,15030.0,43064.0,28349.0,41260.0,27359.0,38232.0,13625.0,30232.0,16030.0,42254.0,15056.0,40115.0,37638.0,50613.0,34958.0,22517.0,11750.0,42992.0,22059.0,22262.0,65719.0,43733.0,53667.0,30335.0,11538.0,45922.0,45566.0,56175.0,30037.0,12088.0,19008.0,20218.0,33660.0,52694.0,33464.0,90732.0,27459.0,51912.0,20702.0,37138.0,48452.0,32003.0,16606.0,72534.0,40273.0,18044.0,23929.0,65007.0,52938.0,39926.0,41499.0,20204.0,36278.0,17908.0,27524.0,26310.0,36934.0,51063.0,32778.0,56889.0,34697.0,48005.0,10063.0,14565.0,26113.0,42270.0,34915.0,13160.0,14663.0,30290.0,56660.0,41831.0,42411.0,33459.0,16270.0,16833.0,28493.0,9500.0,66728.0,43975.0,31577.0,22291.0,27196.0,22193.0,60470.0,57197.0,65545.0,51430.0,16759.0,38774.0,42357.0,64274.0,70271.0,52751.0,39201.0,41651.0,42324.0,51452.0,77769.0,31890.0,22269.0,13704.0,42292.0,37274.0,40093.0,20508.0,29965.0,26211.0,18572.0,31317.0,26901.0,29924.0,23844.0,38314.0,54568.0
25480.0,36103.0,47641.0,13347.0,51608.0,60897.0,53343.0,41407.0,51449.0,20275.0,10952.0,29257.0,30390.0,66611.0,31879.0,39020.0,40205.0,50214.0,44524.0,42214.0,16552.0,26650.0,44848.0,29724.0,38816.0,36211.0,82941.0,30736.0,25888.0,16114.0,22486.0,30625.0,45752.0,21806.0,30658.0,56383.0,57430.0,31387.0,26686.0,11337.0,14312.0,28228.0,38694.0,50674.0,41826.0,37104.0,13054.0,30447.0,6804.0,65101.0,35320.0,38275.0,22055.0,39887.0,56666.0,18359.0,45509.0,16574.0,48908.0,28757.0,58771.0,21873.0,52719.0,25238.0,40981.0,34177.0,17022.0,43410.0,23027.0,30834.0,10530.0,55391.0,15370.0,17756.0,17055.0,29486.0,29813.0,47905.0,14072.0,22195.0,58017.0,36569.0,38931.0,31639.0,16425.0,22415.0,16480.0,16589.0,22031.0,26404.0,32381.0,40617.0,38458.0,25486.0,34195.0,50195.0,69665.0,29926.0,25426.0,28279.0,36759.0,31806.0,61468.0,68124.0,67280.0,47960.0,28262.0,39146.0,53843.0,31435.0,15414.0,16788.0,65726.0,60958.0,24014.0,17026.0,22282.0,35313.0,39950.0,31397.0,17972.0,47809.0,32472.0,31332.0,51067.0
42984.0,31944.0,39741.0,16106.0,57307.0,52951.0,31738.0,55424.0,66760.0,25530.0,17155.0,43257.0,43777.0,40468.0,32490.0,32073.0,25826.0,31792.0,43758.0,21579.0,19007.0,23923.0,63725.0,27005.0,45455.0,45368.0,46047.0,24438.0,26177.0,25243.0,24364.0,25807.0,59079.0,34104.0,28038.0,50045.0,24181.0,20452.0,14567.0,7667.0,24288.0,17279.0,46437.0,40492.0,38880.0,49721.0,29000.0,38839.0,31936.0,45264.0,28436.0,28907.0,19096.0,47729.0,51344.0,6600.0,31758.0,22718.0,23397.0,23366.0,46776.0,47579.0,34436.0,17261.0,32949.0,50752.0,14062.0,17778.0,49308.0,12572.0,19882.0,35661.0,15563.0,29919.0,22801.0,23867.0,39259.0,44438.0,13163.0,17870.0,43818.0,47437.0,29287.0,16996.0,31771.0,28988.0,16402.0,25507.0,34779.0,18160.0,24978.0,18285.0,18503.0,18164.0,65732.0,32463.0,56133.0,44061.0,51618.0,18659.0,69056.0,24930.0,68765.0,12336.0,52278.0,54886.0,48385.0,56093.0,33504.0,43942.0,17478.0,19975.0,61706.0,42689.0,31894.0,17461.0,22949.0,46040.0,41295.0,30486.0,38149.0,32282.0,32002.0,44332.0,39946.0
49226.0,108004.0,46759.0,17734.0,20930.0,26817.0,37544.0,46133.0,45961.0,38887.0,14181.0,43140.0,62712.0,23005.0,31497.0,42142.0,23430.0,23799.0,16903.0,28940.0,18684.0,28051.0,33769.0,13266.0,46659.0,39267.0,54543.0,27431.0,31982.0,42168.0,21899.0,29188.0,60238.0,61048.0,18107.0,42684.0,67940.0,34993.0,41491.0,16185.0,16692.0,13727.0,32506.0,48679.0,40132.0,62199.0,30246.0,32554.0,57952.0,12049.0,41746.0,17766.0,10436.0,48647.0,24284.0,22608.0,24032.0,41280.0,22897.0,35041.0,43468.0,43879.0,27831.0,29882.0,21959.0,90856.0,12796.0,11934.0,24850.0,18485.0,15271.0,36855.0,22013.0,6856.0,16937.0,21492.0,34027.0,11950.0,36050.0,32502.0,25163.0,46451.0,36233.0,17031.0,24112.0,22717.0,17354.0,22687.0,19821.0,7799.0,25594.0,17608.0,19928.0,36424.0,44849.0,23402.0,33272.0,39110.0,82202.0,28173.0,32505.0,74214.0,37483.0,24373.0,53469.0,63271.0,38726.0,28678.0,48357.0,78366.0,46032.0,19614.0,59363.0,23017.0,19230.0,16516.0,26079.0,64237.0,100279.0,54426.0,14162.0,28725.0,18524.0,58150.0,38025.0
58620.0,61498.0,25791.0,26004.0,19287.0,28842.0,56220.0,34438.0,32818.0,29966.0,38652.0,40989.0,76692.0,56668.0,29822.0,32092.0,41287.0,38045.0,21222.0,37167.0,34698.0,35876.0,58380.0,26308.0,35302.0,41425.0,49783.0,20933.0,23307.0,18144.0,57759.0,40029.0,30559.0,45787.0,9758.0,75126.0,62283.0,35932.0,63111.0,15723.0,18340.0,23273.0,28428.0,60610.0,56452.0,55155.0,44850.0,31307.0,59555.0,13781.0,39331.0,23980.0,14205.0,53550.0,20130.0,17632.0,39577.0,25780.0,33322.0,38500.0,27618.0,33757.0,30318.0,8750.0,24443.0,28223.0,22243.0,13917.0,12694.0,16133.0,10602.0,49981.0,31159.0,13624.0,26024.0,19468.0,30129.0,20292.0,12659.0,24629.0,17613.0,23405.0,40963.0,20068.0,36467.0,30841.0,13536.0,41825.0,17501.0,22490.0,25556.0,19260.0,46477.0,14168.0,38540.0,9075.0,54706.0,25208.0,73382.0,24203.0,8428.0,44156.0,64953.0,17498.0,54765.0,30532.0,43506.0,29332.0,44475.0,58489.0,58259.0,11909.0,22837.0,22260.0,15045.0,17359.0,44698.0,75034.0,37557.0,26297.0,22410.0,27350.0,17582.0,23692.0,55962.0
36236.0,41785.0,19335.0,31157.0,27214.0,15639.0,47831.0,28259.0,38897.0,40981.0,18286.0,86665.0,41707.0,63099.0,36002.0,59744.0,25840.0,20486.0,50715.0,53989.0,30715.0,28446.0,37972.0,12886.0,54504.0,22026.0,46584.0,43242.0,38027.0,15491.0,40262.0,31406.0,28446.0,44974.0,8558.0,87927.0,38794.0,16066.0,40068.0,19164.0,19713.0,18370.0,51711.0,28268.0,65728.0,23719.0,24498.0,44981.0,51660.0,22097.0,39128.0,46310.0,10768.0,65772.0,35615.0,10149.0,38251.0,36773.0,36519.0,40510.0,50322.0,46853.0,51025.0,10404.0,9303.0,52815.0,54355.0,15027.0,30518.0,14727.0,13082.0,22758.0,32376.0,10760.0,11820.0,62351.0,30930.0,16483.0,28189.0,17562.0,22181.0,34394.0,29746.0,23134.0,24062.0,33321.0,9911.0,53244.0,20287.0,24108.0,27995.0,9769.0,23090.0,28691.0,46939.0,20343.0,43865.0,30262.0,67728.0,8576.0,20612.0,53658.0,45396.0,20352.0,29341.0,25760.0,34641.0,27922.0,15462.0,46674.0,23497.0,24070.0,35696.0,33154.0,10824.0,14379.0,40769.0,50793.0,34815.0,20250.0,27899.0,33923.0,13818.0,31559.0,28219.0
69812.0,33378.0,31694.0,45046.0,49236.0,21366.0,24566.0,83122.0,73329.0,26132.0,33077.0,64674.0,17422.0,65262.0,22749.0,53080.0,19890.0,30462.0,31953.0,40734.0,75897.0,22782.0,52187.0,31091.0,45551.0,21086.0,49310.0,22868.0,66031.0,10442.0,29356.0,63324.0,24369.0,41750.0,20966.0,54859.0,50453.0,14944.0,17515.0,14146.0,24310.0,19509.0,39658.0,32613.0,59786.0,61292.0,22688.0,40422.0,46446.0,16587.0,30684.0,30227.0,21646.0,34242.0,51112.0,13178.0,76283.0,81019.0,27701.0,38138.0,26156.0,54144.0,31019.0,18337.0,14638.0,12047.0,33906.0,22504.0,22804.0,14974.0,12662.0,30655.0,54355.0,22628.0,57414.0,63211.0,30109.0,12285.0,56938.0,47791.0,21909.0,31189.0,58146.0,15062.0,18961.0,36559.0,12007.0,36921.0,32959.0,16635.0,14456.0,22542.0,21199.0,21082.0,32493.0,15131.0,18470.0,51323.0,34561.0,13298.0,20092.0,61173.0,52504.0,30104.0,30086.0,33276.0,53166.0,44984.0,25664.0,35011.0,12860.0,19867.0,52368.0,40880.0,26562.0,12855.0,56818.0,47376.0,46745.0,26387.0,39980.0,45658.0,22483.0,25255.0,18033.0
43625.0,36884.0,38462.0,37826.0,33289.0,28734.0,20293.0,72120.0,24059.0,19403.0,29384.0,50234.0,21932.0,28244.0,27266.0,45661.0,25943.0,39352.0,39205.0,54399.0,54698.0,54491.0,36725.0,22738.0,35467.0,25983.0,55892.0,27502.0,41425.0,16392.0,25813.0,37727.0,28306.0,15306.0,22695.0,33455.0,34372.0,14545.0,16894.0,11175.0,15068.0,34010.0,45435.0,80581.0,34304.0,30420.0,12653.0,23123.0,20298.0,37516.0,52851.0,14144.0,57338.0,89891.0,45554.0,13986.0,58595.0,40214.0,48340.0,33981.0,27478.0,54767.0,44310.0,11654.0,30133.0,28943.0,40895.0,7533.0,37397.0,20415.0,30268.0,11799.0,24072.0,14426.0,50690.0,39906.0,34813.0,24865.0,41229.0,27307.0,29743.0,14529.0,27773.0,14900.0,10462.0,24712.0,23961.0,21565.0,38123.0,15595.0,10593.0,33150.0,25066.0,22689.0,31229.0,11117.0,38571.0,40874.0,61137.0,24551.0,6088.0,32757.0,20146.0,20146.0,59037.0,47223.0,9632.0,53329.0,24905.0,12626.0,20593.0,32624.0,62506.0,36597.0,30294.0,17187.0,65144.0,68983.0,46080.0,31404.0,39997.0,48898.0,10647.0,42439.0,30997.0
17828.0,66202.0,31598.0,54870.0,50305.0,43408.0,28272.0,42522.0,26700.0,46258.0,56837.0,34962.0,14266.0,16804.0,15619.0,62641.0,12419.0,31048.0,35638.0,30069.0,38865.0,21159.0,29088.0,23174.0,57508.0,49587.0,42761.0,41970.0,21896.0,24670.0,46127.0,23030.0,33959.0,34979.0,76156.0,42528.0,36765.0,25503.0,25041.0,18288.0,15994.0,30219.0,34358.0,48547.0,47340.0,44250.0,14960.0,69514.0,12891.0,24254.0,43530.0,38458.0,80187.0,40713.0,36669.0,21472.0,49178.0,37219.0,41554.0,42605.0,26224.0,29237.0,26940.0,25308.0,8469.0,44061.0,17674.0,8863.0,42166.0,28698.0,52076.0,24314.0,16211.0,57744.0,75205.0,47326.0,40889.0,24019.0,23812.0,9508.0,18630.0,23172.0,37195.0,20582.0,11901.0,10737.0,21744.0,19394.0,23861.0,32516.0,25065.0,28203.0,27927.0,11252.0,25335.0,10456.0,46234.0,42772.0,43260.0,27212.0,26419.0,33075.0,22083.0,11357.0,42212.0,27711.0,27434.0,37391.0,25144.0,17669.0,33606.0,37684.0,20383.0,51740.0,37791.0,8456.0,25873.0,25717.0,34464.0,38817.0,37129.0,32136.0,16323.0,45164.0,16331.0
14700.0,74069.0,27174.0,62981.0,44636.0,44763.0,18595.0,19569.0,42072.0,47522.0,56521.0,31842.0,18445.0,14322.0,35417.0,33160.0,15490.0,28061.0,101973.0,22498.0,13371.0,34917.0,35017.0,38004.0,32563.0,63897.0,53910.0,66186.0,14654.0,22214.0,26010.0,42774.0,17422.0,28231.0,31485.0,47294.0,41152.0,97463.0,22482.0,25217.0,23116.0,21618.0,36846.0,12646.0,79846.0,30894.0,33538.0,45426.0,17554.0,13563.0,24251.0,20583.0,23124.0,29066.0,25069.0,16501.0,35872.0,46583.0,29082.0,49011.0,41736.0,64782.0,47832.0,27296.0,30435.0,39355.0,20340.0,13342.0,22686.0,48722.0,16098.0,25825.0,37361.0,19867.0,36832.0,23638.0,43079.0,53556.0,12108.0,9141.0,41212.0,15273.0,20292.0,30869.0,36240.0,37913.0,23331.0,14582.0,20484.0,16910.0,15382.0,25009.0,31059.0,10677.0,19126.0,8251.0,35606.0,36440.0,14082.0,31485.0,8536.0,28560.0,34455.0,15073.0,79380.0,23449.0,19914.0,30308.0,40284.0,33834.0,76297.0,10219.0,41302.0,47969.0,16020.0,23492.0,41922.0,78420.0,47877.0,63170.0,33663.0,16568.0,9590.0,37456.0,30443.0
32176.0,82254.0,27837.0,13603.0,29546.0,48394.0,16965.0,40369.0,32092.0,34289.0,82159.0,22168.0,41471.0,40017.0,19937.0,35039.0,14411.0,37918.0,24278.0,42659.0,24762.0,40007.0,27108.0,20362.0,48007.0,40262.0,27667.0,23475.0,47169.0,17351.0,46086.0,21284.0,42124.0,31623.0,53691.0,60464.0,42545.0,48198.0,29533.0,18490.0,15685.0,22473.0,55005.0,14334.0,52041.0,34725.0,22866.0,69966.0,24461.0,15379.0,38458.0,6933.0,15099.0,37462.0,21890.0,22760.0,35100.0,52715.0,40187.0,63014.0,10458.0,74885.0,52613.0,29675.0,8762.0,30721.0,34681.0,14626.0,36066.0,40795.0,30436.0,22616.0,56132.0,30888.0,61721.0,23269.0,52159.0,12362.0,40924.0,18148.0,27245.0,19620.0,40657.0,26682.0,14339.0,14656.0,13174.0,56178.0,51936.0,40851.0,21587.0,36223.0,22819.0,11890.0,14881.0,7595.0,76244.0,22661.0,14967.0,13011.0,6985.0,42890.0,67473.0,24222.0,55069.0,36233.0,40809.0,30398.0,5749.0,45469.0,15412.0,15097.0,48120.0,48930.0,37400.0,20617.0,57999.0,37326.0,26632.0,20262.0,40351.0,12086.0,15528.0,67919.0,14777.0
54356.0,43942.0,35615.0,14770.0,42179.0,50354.0,26549.0,52290.0,24088.0,10375.0,29306.0,59513.0,36100.0,34689.0,20836.0,49261.0,25986.0,54264.0,48144.0,29757.0,37795.0,45172.0,61734.0,24149.0,33467.0,18418.0,23777.0,20383.0,31680.0,22308.0,21656.0,13443.0,26635.0,34540.0,18014.0,42487.0,50090.0,67567.0,16990.0,14852.0,12703.0,15681.0,38256.0,14926.0,35574.0,28730.0,61960.0,48657.0,21863.0,15858.0,46874.0,9349.0,15096.0,40771.0,38773.0,19499.0,12919.0,56873.0,57695.0,42814.0,20557.0,29661.0,23507.0,12372.0,33786.0,35564.0,60548.0,23280.0,20152.0,51652.0,35119.0,14903.0,15585.0,43618.0,29149.0,23123.0,22809.0,11614.0,54950.0,35955.0,22987.0,16678.0,12442.0,38941.0,19103.0,12297.0,25820.0,31026.0,32891.0,47621.0,11077.0,47412.0,26283.0,17123.0,26184.0,17813.0,50224.0,40806.0,26122.0,53912.0,13906.0,42945.0,62142.0,22528.0,50937.0,40757.0,61980.0,22339.0,14900.0,53795.0,21677.0,29020.0,56826.0,43224.0,19496.0,17481.0,31508.0,38121.0,18591.0,23173.0,50313.0,15806.0,10972.0,43177.0,33178.0
53464.0,32150.0,47197.0,30338.0,31604.0,32274.0,12335.0,41668.0,28072.0,24664.0,18713.0,32708.0,33891.0,71978.0,15420.0,47434.0,53388.0,17263.0,29753.0,25182.0,37184.0,41819.0,30303.0,42049.0,49505.0,34820.0,18633.0,9605.0,40393.0,17165.0,19766.0,18021.0,19591.0,33859.0,23273.0,48760.0,44893.0,25587.0,19529.0,24291.0,11747.0,9638.0,43987.0,25061.0,41551.0,49983.0,44835.0,31601.0,9196.0,16852.0,32359.0,27786.0,40745.0,9535.0,25326.0,15475.0,27479.0,51798.0,44688.0,35782.0,27125.0,32388.0,51651.0,18813.0,14402.0,45950.0,43156.0,16169.0,19335.0,22300.0,23400.0,12264.0,12114.0,31944.0,42752.0,16248.0,21874.0,25030.0,26836.0,23618.0,34357.0,13888.0,10653.0,53783.0,7756.0,7498.0,20551.0,15331.0,16573.0,36765.0,33295.0,44182.0,21902.0,11193.0,45231.0,13745.0,61550.0,16395.0,33191.0,25667.0,11002.0,33854.0,38823.0,21547.0,95195.0,45371.0,29797.0,25908.0,18072.0,39879.0,34975.0,43062.0,34110.0,26803.0,24662.0,12344.0,31534.0,39099.0,20330.0,41924.0,28830.0,9256.0,10806.0,32671.0,13203.0
